,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Guam,0.4876387715970504,0.00029314513523710377,6.366179823993414e-05,0.0003494326313558263,0.0,0.00018959015006139168,4.116897799743593e-05,0.00023170072870929722,True
Guyana,0.8314040819823976,0.71786752474692,0.009390592088828618,1.3838999561316194,0.5395359151544477,1.3547626412707146,0.017216578271525545,2.1401740287627558,False
"Hong Kong SAR, China",0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Honduras,0.8003314730100439,0.035628886199608856,0.00852086410945721,0.042076991387280605,0.7052179645541821,0.04155578663492108,0.009769121812182383,0.04744665870241525,True
Croatia,0.18204187930985172,0.0002422779713562829,5.2617162897540374e-05,0.0003884426445485121,-0.13378303561113047,0.0005805748152051038,0.00012609459150161528,0.0006912770094297757,True
Haiti,0.865905721784633,0.019411389840726694,0.0055771964483538085,0.025140746854508074,0.8318698337854926,0.014901933061529603,0.004227544892226936,0.021774452634772765,True
Hungary,0.10399945832859936,0.00011516928557066836,2.5010978048253625e-05,0.00021970162949977196,-0.09294282972610124,0.0002887722562610939,6.271386922079692e-05,0.0003970999670811838,True
Indonesia,0.7526421741697296,0.08079284044161161,0.01891928362882961,0.0942205714002315,-1,0.05840190018562339,0.012931655549840996,0.06587855005273455,True
Isle of Man,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
India,0.9838540724334746,0.015546740630951104,0.0038205439777405197,0.017724229277278895,0.9602852933263973,0.012973833300618054,0.0030692499715343105,0.015279686365890758,True
Ireland,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
"Iran, Islamic Rep.",0.8786046716718292,0.15038282421040147,0.001522377230957427,0.20238452261869025,0.8192027666313951,0.1750904499140134,0.00176960110481432,0.2327613557268254,False
Iraq,0.9320012422676749,0.08598234298407549,0.000878151188906496,0.1380832274074805,0.8594526144784397,0.11758541376372875,0.0012006091106511146,0.16332119106727108,False
Iceland,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Israel,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Italy,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Jamaica,0.844836668137248,0.015650751833028064,0.003560934637572795,0.02626934739620548,0.5982631145290296,0.012019219494079447,0.0026714843921958947,0.014673370878452467,True
Jordan,0.798701726060125,0.0023777711374670008,0.0005179602544185553,0.0034239019887089698,0.04027527932864128,0.0035712179402544566,0.0007765002303053665,0.004174173838059411,True
Japan,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Kazakhstan,0.1448943677511474,0.004124499610313026,0.0008986617844508694,0.007442911286129708,-1,0.0020407878045047845,0.0004432284321134423,0.002429789033297447,True
Kenya,0.7279140738125089,0.2511048175003308,0.12125517448265495,0.3176191188298879,-0.04362706560083862,0.18361008857356417,0.05956370825497428,0.23637035985753274,True
Kyrgyz Republic,0.4596731958226351,0.0017603473786410363,0.0003828559706765853,0.002601889456019154,0.32943651615343383,0.002890060188330068,0.0006286477920170554,0.0035852441081427153,True
Cambodia,0.5806236869297994,0.2357377364604243,0.08927792898149384,0.2772376687896925,0.7663545810558592,0.1318998877968669,0.0437917954317921,0.15229271020913954,True
Kiribati,0.6941838421706503,2.409675037250523,0.03683620575536447,3.236596562057221,0.34247219529136874,2.9331568638400194,0.04374397559234664,3.763827183602073,False
St. Kitts and Nevis,0.9404374906489448,0.3116720951723354,0.0032559899337026607,0.5496299208847312,0.8033710404520558,0.4689088573430425,0.004761591964765119,0.6210109408074603,False
"Korea, Rep.",0.43141136461862606,0.00021433631749409108,4.65460518523515e-05,0.0002608106355881847,0.0,0.00012987734065248447,2.820250618482144e-05,0.0001586391296348745,True
Kuwait,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Lao PDR,0.9368410410308906,0.060055946944291505,0.016932052228194966,0.07972437465545221,0.8794125913653367,0.03805866560165243,0.00931984676200689,0.049966936263818706,True
Lebanon,0.007071586011312858,0.0025787196549702835,0.00056133821850431,0.004809508994409909,0.00824528197441754,0.003477510912792603,0.000757014641659223,0.005685912548770362,True
Libya,0.9964630826047457,0.3116866065332583,0.003336373752053125,0.3770268045843184,0.9975406540351438,0.21227141105792527,0.0024048331791771045,0.23647087930231872,False
St. Lucia,0.8704553051557591,0.008004020797304572,0.0017825180326123053,0.0110185488155309,0.9665002634931594,0.003994523995938604,0.0008874951810440053,0.004864081685682909,True
Low income,0.9832496953646617,0.019133856810951748,0.006302493997130738,0.023608848459382693,0.9610385246837939,0.024279464240801518,0.007924760078298367,0.02762196554616442,True
Liechtenstein,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Sri Lanka,0.7434173836094073,0.03716790524707157,0.008667186593753524,0.05177068175707035,0.3553897614696926,0.02705214052236622,0.0061469017938758225,0.04054653787534214,True
Lower middle income,0.9720815802077593,0.019931856463251605,0.004890961640341398,0.022974952091304162,0.9056354203079868,0.01513344472997229,0.0035636484277545774,0.017986988581638472,True
Low & middle income,0.9927458209975727,0.17575599767155836,0.002268061553831601,0.21499625095100403,0.9854880544173327,0.21427984100020864,0.002744696808535216,0.24844882772422902,False
Lesotho,0.7868708839306844,0.31191261107641094,0.5719417907276034,0.41058833288038765,0.9071078838058135,0.1555136083521598,0.06990896683399987,0.17310583216524536,True
Lithuania,0.5790547963155154,0.001475636001582364,0.000320640226251038,0.001761318248212429,-1,0.00196322180690407,0.00042676412550378753,0.002215343957401816,True
Luxembourg,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Latvia,0.5992909921711882,0.0005998642729832755,0.00013029608348763772,0.0008011316927883231,-0.5962490934009237,0.0011367776472506641,0.000246972306184896,0.0012842674073998,True
"Macao SAR, China",0.4330530977517931,0.00029728951909879136,6.456158321965072e-05,0.0003561990319446248,0.0,0.00017763066870175593,3.857200961697862e-05,0.00021697092058081544,True
St. Martin (French part),0.4522868185592043,0.0005847798984031094,0.00012701491322728446,0.0007982835006677491,-0.45853151813408743,0.0012372980252588484,0.00026878063819885383,0.001357445319981858,True
Morocco,0.940339387864935,2.061301160981034,0.028789466110187758,3.1212469706662183,0.6575211789617692,3.5738793816788204,0.04059495512863295,4.8900087282739655,False
Monaco,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Moldova,0.5306559648302459,0.0029780505173777746,0.0006476170982935631,0.003713258112637652,-1,0.0032551224046895475,0.000708343261935591,0.003803182427887354,True
Madagascar,0.6404621748176957,0.9668242927697344,0.06768508522139718,1.69104094840733,-0.5993395875670653,2.0494507697287174,0.1296146905507757,2.8038866273119725,False
Maldives,0.9322970397011038,1.104094289614545,0.012015709033804032,1.3165141228125399,0.8906248326197514,1.0820032946585543,0.011421288021608833,1.3699704405816586,False
Mexico,0.826540326947854,0.005088560613645754,0.0011133886017293362,0.0068615630119594085,-0.14218613422687643,0.005935861853587632,0.0012931563135565752,0.006505975174260458,True
Marshall Islands,0.8612373731721515,1.5777023429472976,0.020262934799978424,2.541781524322269,0.7621543701417863,2.1173404056426874,0.02648523075402957,3.116056023381894,False
Middle income,0.9920478243123627,0.21055692136135004,0.0025689006718608693,0.2558139771280633,0.9853088931811866,0.24102288106301586,0.002908842468759526,0.288422786062859,False
North Macedonia,0.5015409530458129,0.0023784856508734555,0.0005170517137625391,0.0030469848852468827,-1,0.0027564928394886224,0.0005994962227086799,0.0034891596306407756,True
Mali,0.9358024068914824,0.12236544126524986,0.0595066578413943,0.14752565331713952,0.7911543756733754,0.10635285264946041,0.03658389782805983,0.11616740981302705,True
Malta,0.008914395336225733,0.00021266062896785343,2.1266268954702104e-06,0.0004539316288098645,0.0,0.0001697363630071891,1.6973636300718911e-06,0.00017098433631980762,False
Myanmar,0.8898013614250403,0.8189071272195402,0.017186457030554162,1.2160284816400782,0.7120358298300177,0.9252570991910943,0.018836559039465354,1.395041386665921,False
Montenegro,0.6548112165592294,0.0022755672768788055,0.0004946311703188587,0.002730917291151217,-0.4357610279381505,0.0024900082415620695,0.0005416244795285587,0.0029721176389223922,True
Mongolia,0.3430363409409659,2.627755175807799,0.03464376820047849,4.058679545289678,-0.325807794301898,2.7703988608422905,0.03508743272435263,4.437454529617638,False
Northern Mariana Islands,0.009007769362255447,0.0005746485079474826,0.00012480800670281605,0.0007157378445554113,-0.16484326726118015,0.0008342079642106093,0.00018120877564982988,0.0010618575143449616,True
Mozambique,0.8711060050999877,0.1365837255085982,0.0766730601739687,0.18114100534141878,0.9103026368078504,0.07597262138493721,0.030887340944071095,0.08547808972814668,True
Mauritania,0.7793120022322111,0.054451323126013876,0.017558958139568783,0.10347147760528022,0.6860429703527183,0.05729756321784709,0.018419422239853607,0.1171674980970517,True
Mauritius,0.03899179525366614,0.0010131588617560726,0.00022039666586752684,0.0013047346045394678,0.01584372455598204,0.001971318077320916,0.00042879832857510385,0.0021231260070695623,True
Malawi,0.7933691200080271,0.16750108182091786,0.17645289059460165,0.21942025282925814,0.11403527107640887,0.1538332707273891,0.09519332730690958,0.22527442813881848,True
Malaysia,0.8566982161193333,0.1077624299835175,0.0010890854559906496,0.11875636820391738,0.829861314063655,0.11870596228087323,0.0011985393292582886,0.13018498063278505,False
Namibia,0.9601072513722734,0.02197775794926898,0.006220977741371096,0.03152234839469623,0.6725220065659385,0.022070752500615364,0.005901324534767306,0.036443946571952365,True
New Caledonia,0.4876387715970504,0.00029314513523710377,6.366179823993414e-05,0.0003494326313558263,0.0,0.00018959015006139168,4.116897799743593e-05,0.00023170072870929722,True
Niger,0.8927360830922966,0.08806305376568255,0.048370549969839145,0.11368349451684034,0.692995648638997,0.07050772203880443,0.03316892947148285,0.11435790471384363,True
Nigeria,0.8309554211001313,0.040858146209763836,0.01126763764886346,0.06477303947604422,0.029516060518236853,0.04230933048453824,0.010836621811588388,0.061326746195608316,True
Nicaragua,0.8395859505503653,0.010600994177178302,0.002473471785437507,0.01769755432565931,0.8275396159816375,0.008024441344092548,0.0018424613619439777,0.012763833868721307,True
Netherlands,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Norway,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Nepal,0.9611592784870578,0.070651027565727,0.020645475529887176,0.08798120402020518,0.8728310283094123,0.06501505230836564,0.016934439867423285,0.07837114027965485,True
Nauru,0.004561733918222455,0.0011881332629597975,0.00025843399897182125,0.0015879401284499381,-0.020021431197119854,0.0017873791445015997,0.00038872274813289427,0.0024275591602782934,True
New Zealand,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Oman,0.09682188886217902,8.312117890419511e-05,1.805077453080489e-05,0.00016181870132022204,-0.07649707362496194,0.0002105517124338263,4.572493898082778e-05,0.0002930781521540634,True
Pakistan,0.9717162682566606,0.7574975214432461,0.009637120257436915,0.9026678063578631,0.9325626621744036,0.9023195773351176,0.01088460413853048,1.084331951666265,False
Panama,0.9433444362565628,0.008623299882972358,0.0019667331638165805,0.014763839223117687,0.13078067701263596,0.013696292206919836,0.003066751934429232,0.021069786567482953,True
Peru,0.8918137128470756,1.774000233535033,0.023996961823527885,2.24701750761407,0.837801809154963,1.991675935631892,0.02450254230816908,2.2091124844866,False
Philippines,0.9250650436625045,0.888936753997269,0.011437354791659486,1.7525033470733251,0.4560257325699961,1.4355879034104475,0.016954752602936416,2.772196397153279,False
Palau,0.9577587254766853,0.0009893430663091628,0.00021579307318193104,0.001374679499810406,0.538805012031252,0.0016057230603474081,0.0003497322362997281,0.0021841462234454844,True
Papua New Guinea,0.4810555300253495,0.3469806115354105,0.2347659528916307,0.4489318207170157,-0.542752560368879,0.14528224764881864,0.05445507069239123,0.16996583034607776,True
Poland,0.29928305728906013,0.00043099441549159363,9.360700419464427e-05,0.0006057337990245223,-0.2544236032937006,0.0009657634493607681,0.00020977277463270395,0.0010514162950733667,True
Puerto Rico,0.24460607410066826,2.472069048476509e-05,5.368091866432151e-06,3.576580923436861e-05,0.0,1.2468832846934674e-05,2.707572650598871e-06,1.5252660895245254e-05,True
Portugal,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Paraguay,0.8304440607839734,0.01840706267828829,0.004129162442928657,0.025687886191774582,0.5959053125663809,0.012346348776594861,0.0027040012035046716,0.014384168311461937,True
West Bank and Gaza,0.5748824673065469,0.0029478586676119356,0.0006414534211298522,0.004071529768148333,0.26231964673775177,0.0021731547854997755,0.0004726139477500421,0.003057658899601516,True
French Polynesia,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Qatar,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Romania,0.4863874826409582,0.013061384585187215,0.002854649096030968,0.016474359119215992,-1,0.014080687614106236,0.003084521891471644,0.01620192957601746,True
Russian Federation,0.4750114011129023,0.005457408030369315,0.0011879930181331747,0.006861475099264719,-1,0.006595321538835286,0.001436924766521578,0.007808263131248166,True
Rwanda,0.668481301091398,0.3636503627915262,3.369849368263928,0.43197696851213785,0.07306172247573339,0.3351425381418381,0.15958217862608456,0.3436518494103008,True
