,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Cambodia,0.348783166501893,0.15301018841759512,0.10773096007262108,0.2031907206580831,-1,0.21237017455531743,0.19276925703087042,0.2199492343512821,True
Kiribati,0.9184610854421056,0.17661984816691828,0.034026735969857724,0.23276127516434483,-1,0.20209756016337352,0.0523425086163616,0.23948057507615184,False
St. Kitts and Nevis,0.873326115471982,0.4989066785650098,0.15071519279594783,0.5694824372245086,-1,0.6901914373240216,0.37291205779728764,0.7215380275228096,False
"Korea, Rep.",0.8734359510325492,0.45461142936501403,0.22910605604301978,0.5421184853907948,-1,0.7448288789956956,0.6251246782879163,0.809192309219442,False
Kuwait,0.9493595388092042,0.34205507660798606,0.08930465121828494,0.4078440937909353,-1,0.5977638917776582,0.244715566710501,0.6282604767291885,False
Lao PDR,0.6411214663255519,0.09750669064653635,0.06013413536776949,0.11637803000535155,-1,0.21309398998827506,0.17340069731340874,0.22062946847219644,True
Lebanon,0.9836263313259708,0.12594033299433033,0.037285747616375535,0.15328774361234626,-1,0.25245830844830996,0.1173273808617215,0.3019350932593142,False
Liberia,0.5844397842875507,0.039400738977154785,0.02148368645097303,0.04748472179752557,-1,0.07696551664324455,0.04627817113345002,0.08296178328299653,True
Libya,0.8626260439737411,0.1330299398258411,0.0811292957362785,0.15139566619615785,-1,0.08223820571997212,0.08162510690792739,0.08924421129027742,True
St. Lucia,0.9713447435160565,0.06537621089026682,0.0639746468822514,0.07679218499797345,-1,0.1288515930383837,0.257031632067087,0.13236060095487592,True
Low income,0.5811090013416929,0.02950190089341555,0.016034181986213935,0.03576907603090862,-1,0.061237329208321964,0.035738133897515026,0.0666713916512697,True
Liechtenstein,0.009492692911278966,0.05529313765095408,0.13729798114890043,0.06511816844215886,0.023170113581472807,0.06215612111686293,0.1576771803287538,0.0723769824621351,True
Sri Lanka,0.9141940735886342,0.26059498717402946,0.09084297549706505,0.31649165756143005,-1,0.6044400280240996,0.2673506276250973,0.6337494913077598,False
Lower middle income,0.9552614422872299,0.03886775534283846,0.02526009410751711,0.04458738359798125,-0.13167761703939962,0.04855474964905824,0.04156123033860037,0.0488256492320366,True
Low & middle income,0.9369366147969344,0.21573047212921195,0.05194235818803397,0.2704931849871263,-1,0.2983187131366599,0.10867753446001376,0.34139416456981814,False
Lesotho,0.8404434878828545,0.06937681844413975,0.04354749546872486,0.07733996386114812,-1,0.06881129987364873,0.05580644008864686,0.06990322240642226,True
Lithuania,0.8244988751809395,0.07026972772167465,0.1448951338095003,0.08520765123320026,-1,0.11112712153182443,0.4020050449497846,0.12233924357874283,True
Luxembourg,0.2717393755916734,0.11983119206862901,0.2458583943127397,0.13263379025235317,-1,0.08191779369793048,0.17008424898885952,0.08385304161679041,True
Latvia,0.412383397552312,0.20316397620006083,0.12527378444321183,0.24274219561171123,-0.5106535602188902,0.10276391367148544,0.07381668547923043,0.1252764137302551,False
"Macao SAR, China",0.6879102924533552,0.4423042037877475,0.2204642219610504,0.6013451974378379,-1,0.3769752599747994,0.38481848123683493,0.46958402784878034,False
St. Martin (French part),0.9066228417564174,0.35517214916836,0.10396319805988703,0.4105446277409093,-1,0.6108966187287874,0.24370581736779937,0.632232800193963,False
Morocco,0.9469979077238515,0.07101144792597318,0.04793866671920249,0.0822575399007182,-1,0.061313136873318394,0.0640259833197612,0.06920998249481175,True
Moldova,0.7647525421025088,0.08647381213006297,0.12545685118652256,0.10814003521129158,-1,0.08967298333257293,0.21073675430392122,0.10305477438319342,True
Madagascar,0.9403641955025207,0.02612566590751026,0.014281845912570562,0.030736902786213993,-0.7709143010387836,0.04787407466602078,0.030037057152494873,0.05015122485975585,True
Maldives,0.7081991335045218,0.19434856063046385,0.13304774893236837,0.22048130838691934,-1,0.2850954061692388,0.3412032149590061,0.2934518524687338,True
Mexico,0.9583862017612761,0.2897980869330342,0.07340028046290757,0.32978022470327295,-1,0.4769505538274158,0.19846718034276659,0.5280219338714807,False
Marshall Islands,0.9193264402235231,0.06262130805246739,0.03409342027863459,0.07256893499755064,-0.463328790721768,0.0812601700160476,0.05982548527817201,0.08377175934016733,True
Middle income,0.9357169229420227,0.232377257211443,0.05878709717565336,0.2891901353634303,-1,0.32555010583625804,0.12935535936728823,0.3709468030030085,False
North Macedonia,0.9244304486650993,0.14523832179128582,0.0566306107157634,0.17761229014272464,-0.46347959407801453,0.1099227180149901,0.06992015670742309,0.13971548832705136,False
Mali,0.3099431864905783,0.1411045797658154,0.019985165597316657,0.1610787487265336,-1,0.23493255318327497,0.03530221944874623,0.24297335092139283,False
Malta,0.6085237299781618,0.21123230021640205,0.09883122081140537,0.2935476422972182,-1,0.07464759406999913,0.0529785055445837,0.08301294677123747,False
Myanmar,0.9666663603837237,0.04676058819857781,0.03176787673478566,0.056289651929760126,0.9477338561178753,0.01054700152701693,0.011363352924391314,0.013174496342369793,True
