,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Lower middle income,0.5670210205341703,0.2940041742948799,0.04593902475250859,0.32350903407514714,-1,0.3562282983282497,0.0532726196819697,0.38400093007809105,False
Low & middle income,0.5768164472324122,0.07727230593245485,0.04622389009859872,0.08584345441382453,-1,0.07756618594818429,0.04346752496770553,0.09035573423209212,True
Lesotho,0.6692778741773571,0.039648131455422855,0.002110292124367774,0.04612432467873329,0.20416718656902588,0.045177055016956305,0.002393548485664333,0.05743045768850829,False
Lithuania,0.008044062229180526,3.6923191362907595,1.2395340793068916,4.645172932067731,-0.3074864600162599,3.01190040655296,0.48153083948874614,3.880919276848025,False
Luxembourg,0.43599415060222246,0.194125383875982,0.166845724413766,0.24785322400918686,-1,0.14593028754183507,0.08096923856227732,0.1851663606706417,True
Latvia,0.0038258821537315857,3.420760184696458,0.4900504553476058,4.619962679099444,-0.19383087835141977,3.0817372080155883,0.385114554828257,3.797709746538772,False
"Macao SAR, China",9.009982607899314e-05,0.808429785770788,0.2759903283961376,0.914716074159485,-0.08002081802426608,0.8628531838629747,0.3405063906339105,0.9703645661428607,False
Morocco,0.7577838159265771,0.052219784096945075,0.021194164715115846,0.06175289374813784,0.3696564227445637,0.07053817681784236,0.03045621299449569,0.08344398153097334,True
Moldova,0.06856069657752595,1.4197699063074434,0.35330342045463176,1.777828608294393,-0.8951160790314991,1.0847050446246,0.25247445425857334,1.377642235265266,False
Madagascar,0.28987433095566073,0.17087469309220307,369.156538139441,0.2692325042866457,0.1663465259413992,0.2974304416835666,1254.9679804061886,0.44746345354531997,True
Maldives,0.8528615269925724,1.385759999320761,0.49253612241122213,1.5994485123894269,0.3047143349435124,1.576460020688493,0.13566894002378171,1.9026158515567395,False
Mexico,0.02738681632669504,0.21286700562810867,0.13688526528035913,0.25356941495069335,-0.22390500556711057,0.1328617804865976,0.08662450847753117,0.14160042552515656,True
Middle income,0.5722229142811481,0.08095845320765324,0.04818154146691772,0.09005919916817236,-1,0.08223329812655567,0.045712314181435856,0.09585287526231119,True
North Macedonia,0.05120148862338236,0.08464476817399796,0.02359803388882001,0.10075451824625874,0.23423295149612555,0.057644363412307296,0.01627457669139919,0.06637634428264519,True
Mali,0.0608391008913064,0.012768243635562624,0.04640212466246857,0.01722145240214196,-0.2891671155762521,0.007565463140964529,0.027123392446883398,0.010897746351609476,True
Malta,0.27981240055707757,0.5343972742697122,0.07076695831743159,0.7108711019242959,-0.4977355878057148,0.8709292453511033,0.1074968798326241,1.0620110394574889,False
Myanmar,0.0,2.710505431213761e-20,2.710505431213761e-16,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-16,2.710505431213761e-20,True
Montenegro,0.29326889401534706,3.5291534939073665,0.1278393759549777,4.08833157138117,0.2587507502272466,5.488874151410907,0.22867243225590608,5.805600181046944,False
Mongolia,0.3348905822148327,0.06194502514259598,0.037142691681495844,0.1059157246865915,0.21789260273784616,0.16284508353908364,0.10063970627982322,0.19210730095500086,True
Mozambique,0.8531658763509353,0.16985936635473553,0.09042569750204213,0.19866700447359634,0.810212522210616,0.11835395126175738,0.03991780325271381,0.1489138682770002,False
Mauritania,0.016557680210973036,0.005620172762102242,0.002229878747778727,0.006522343095046868,0.0606424766183844,0.00793284755747865,0.0031488488645268035,0.008826767677687329,True
Mauritius,0.03882737151911342,0.7527673648207869,0.05699484315996199,1.05428531514938,-0.11310047481424323,1.1446301137867159,0.07908722338291077,1.5973551959688268,False
Malawi,0.6124045083536578,0.008561181749403868,0.004945806940154545,0.011405548425036232,0.7002554562886922,0.004846824694334728,0.002766150491052547,0.005662857252132778,True
Malaysia,0.11137598287891204,0.11762705774326399,0.097192590140145,0.15046216873249696,-0.5446034115586285,0.052950835339537726,0.04072536144052722,0.06630874534591834,True
Namibia,0.1748508728292809,1.5173323474931113,0.06891736420173726,1.9247600152592885,-0.39835917683847044,1.623341855709782,0.07402333640255303,2.2193392876405884,False
New Caledonia,0.8303585728060875,0.03877596940371705,0.01296555629935694,0.0438362122911879,0.7406000197516152,0.03404142256586358,0.012084333961892128,0.038740429493441676,True
Niger,0.15812313927369737,0.34473553680415125,0.424089415320712,0.5338743690948426,-0.14732992923083765,0.8432510091654839,1.12731923605414,0.9495763609087899,False
Nigeria,0.946811842431101,0.005919086220132891,0.0044121857033683,0.008072010259902831,0.7759964811495578,0.007353734752361629,0.005659237443443025,0.009510242540409294,True
Nicaragua,0.07620697467034832,0.4906422362252414,0.07399355863193856,0.814206827282652,-0.03677524443886493,1.2496002309413263,0.19752664065884468,1.462629493636584,False
Netherlands,0.2550668204075921,0.2644715407416771,0.1893565952472228,0.33293949346815754,-1,0.23911732746377687,0.14098191428263135,0.2786551989834674,True
Norway,0.6673957429710852,0.49677485767816226,0.1262877628221097,0.6102184835169908,0.49801375720446484,0.403143453053959,0.13469728776807027,0.45753259354025927,False
Nepal,0.8673764040050479,0.0035691635857218037,0.0014145415597316543,0.0042643113548265724,0.8305646687672683,0.002571562302220709,0.001025599018628835,0.0032740170313683287,True
New Zealand,0.4376243914496146,0.1571474118853495,0.08783092742874878,0.18928892144981,-0.6403346357554927,0.2807537061082518,0.16966360423943472,0.29501516791726806,True
Oman,0.2683409720986739,0.03808104151385376,0.017738247756695878,0.05306229853024946,0.22829274095181673,0.07738993319523861,0.03536920194892661,0.09025258999535175,True
Pakistan,0.07116614079974037,0.1473107689129201,0.29555286634730327,0.2730534542839923,0.09097012593458442,0.2937075849791912,0.5387082494485467,0.4795772979942742,False
Panama,0.42964545759840755,0.0633688624990282,0.033927123064008774,0.10075552196236882,0.2528686953273629,0.14287829619918926,0.08094520713708042,0.17811274860749618,True
Peru,0.37342722101616355,0.24591010835280236,0.05318049301333619,0.2974908348856679,0.23835172379011915,0.38475182948832065,0.08916191820363516,0.43174296853362326,False
Philippines,0.1154047475495491,0.09268026088445432,0.023120778909097705,0.12248480453305319,0.053541574301171235,0.17279195554379462,0.043167421891755084,0.19655682224327461,False
Papua New Guinea,0.6003678674011821,0.1320848865033757,0.07295180466023855,0.14861410103353234,0.35159016000084375,0.09838694700377675,0.069331057899452,0.12111918777668268,False
Poland,0.07811198279550846,2.7987772420907544,0.19833270033140032,3.3704650965832808,0.14674799920999548,3.8960096081214375,0.3257047664781415,4.194184525581147,False
Puerto Rico,0.07898543531914648,0.11793215096885615,0.05075756095294632,0.15011244945394692,-0.3900558288270768,0.12386544155115095,0.051364024141150245,0.15168695303880947,True
"Korea, Dem. People's Rep.",0.5062320554515523,0.15018230355482662,0.05134975893198929,0.17310369818962942,-1,0.1500685799514061,0.049443175007106155,0.17310387577543904,False
