,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Jamaica,0.5448434166799963,0.17772354613243596,0.04388079410403784,0.23692107058629427,-1,0.17187967625855266,0.03794460413707136,0.204827408493894,True
Jordan,0.28676772053320465,0.10561570330681247,0.02574207102408559,0.18830733944076444,-1,0.07824128198248444,0.017096979199281454,0.0843761213799456,True
Japan,0.34684519967707494,0.07401512890669207,0.016902248989563707,0.09401634259626106,-1,0.036952036786100886,0.008065319181112635,0.04352335557984279,True
Kazakhstan,0.3630340147095992,0.06309534444008275,0.014080381237615961,0.07457673314417539,-0.10759580265555702,0.040543130871041465,0.008993576905323653,0.05911122367134838,True
Kenya,0.16685400876560552,5.900323430091832,0.07553780904814515,7.348291546354499,0.0028974193701104545,5.751936029059353,0.07338441870224881,7.275725118889583,False
Kyrgyz Republic,0.24386752187550342,0.07498247692261358,0.016865967639801128,0.09832161309049774,-1,0.04774302586247829,0.010474129436659116,0.05204050503475429,True
Cambodia,0.8067101940889365,0.13916726313659963,0.03879924581936568,0.1785909988898696,0.6019269191925252,0.08365771189321088,0.019218114579069127,0.10039826620471572,True
Kiribati,0.4952984590524828,0.24352983769583095,0.06217186414481083,0.3055016689973341,-1,0.20137454554015194,0.04614499221729131,0.21836997340382985,True
St. Kitts and Nevis,0.2620456530731097,0.07123632688359073,0.01619944437646509,0.10880745607042834,-1,0.058583560011276424,0.012784974154223777,0.06379432801467379,True
"Korea, Rep.",0.5703799127827016,0.09036585436997124,0.020795805856431624,0.1102469469312403,-1,0.057009626461872374,0.012554096323638866,0.06501088583062693,True
Kuwait,0.4437879135043864,0.056323122260269316,0.012683135046424569,0.07624661463819181,-1,0.028500450460997494,0.006205895299091532,0.03429904493548614,True
Lao PDR,0.7790080107566036,0.36080569587530203,0.13354294595649324,0.44086810639433777,-1,0.4009102768421826,0.09850716892264619,0.43280980093111254,True
Lebanon,0.4762644676877573,0.7247519560736324,0.3296359914623457,0.8491909024675118,-1,0.666535536439769,0.15230004416588958,0.7116201684787415,True
Liberia,0.5273512888656332,0.14673617645886863,0.03878953854376173,0.1955881598968823,0.5572517778035395,0.16111670940878003,0.04300327805860859,0.22124468545019768,True
Libya,0.7121237409689953,0.049658889343925115,0.011253557881337226,0.06559503880175138,-1,0.05236877725984064,0.011438041264535091,0.05784151795733386,True
St. Lucia,0.31006524179960737,0.08495634510425848,0.019426900143532516,0.1140241641067466,-0.032882513403712954,0.056157557891615896,0.012698208608427509,0.08602084005931276,True
Low income,0.710187317737804,0.24110207098500608,0.08080244129990452,0.32461999754812154,-1,0.1801381106163047,0.04288790465953614,0.19469387107301678,True
Sri Lanka,0.6956535460494806,0.09691573035748398,0.022570633874321618,0.12290191606823635,-1,0.10653102925525779,0.02322435834338307,0.1232030644884621,True
Lower middle income,0.6535206072285339,0.3052405914716302,0.0881941643374291,0.3641040878348917,-1,0.3048752936763214,0.07088035780063459,0.3240919457880807,True
Low & middle income,0.5581983013407591,0.2890922729229382,0.08323262045563982,0.3688252876938248,-1,0.2601104462450219,0.059615500225955576,0.2737973989407918,True
Lesotho,0.5816457781323713,0.07556105934997655,0.01752079782345066,0.08851648025498181,-1,0.04848655756219182,0.010794920401594552,0.05433215270889278,True
Lithuania,0.586349447347891,0.03233607022629696,0.007214282075587836,0.03851212026812716,-1,0.02046310513899501,0.004506863132942055,0.030357597887398745,True
Luxembourg,0.5804394618400052,0.04876080252399836,0.010923984863054638,0.06326972615638143,-1,0.04182345404058996,0.009102519963138721,0.048996555361137714,True
Latvia,0.13661649778985752,3.389620176238224,0.03724677307977263,4.369362409307697,-0.7772564182187836,3.0871467639015493,0.032443646686044374,3.385750123312581,False
Morocco,0.5878870609887525,0.15610072126740035,0.03743251435980642,0.19252782327091753,-1,0.1354626314043137,0.029582149548537308,0.15003444803509225,True
Monaco,0.10604794391211025,0.1883195931222412,0.0019108962127880752,0.29016362709731935,0.0,0.04475100831344179,0.00045203038700446246,0.05402460361572205,False
Moldova,0.10605687069093617,5.853394105135218,0.06737402143821593,7.0767704953729496,-0.6537934787150628,4.9039197812215125,0.05349989765648298,5.510321975094428,False
Madagascar,0.7115440655464661,0.19346954067877511,0.053125655606482566,0.24343403473495456,-1,0.13959003119804736,0.03249162431467493,0.18082200340945098,True
Maldives,0.46991338459580334,0.7376583235311941,1923.9774129033653,0.967803220643958,-1,0.6856147245856048,0.14980008712036294,0.7526455604852782,True
Mexico,0.7558837705527182,0.1391728020124732,0.03266117984993943,0.16630603447733067,-1,0.15220726458930267,0.03331509380008877,0.18530127777546712,True
Marshall Islands,0.0006573351910656999,12.65478640217302,0.19624730031701343,15.48701959960673,-0.5340045572263861,11.769890525969219,0.1357351812221235,13.911506566137287,False
Middle income,0.5470692878601287,0.2954796423678369,0.08434552738048398,0.3759980651990326,-1,0.2696681944882583,0.06146922587586475,0.28437191805387835,True
North Macedonia,0.24797856134251828,1.771715393891989,0.019039500873748758,2.1783518791710312,-0.4023988553696798,1.0987907825690173,0.011540575172085588,1.3026521465830054,False
Mali,0.6794052344102597,0.3177966450440992,0.1050705818686561,0.3895826651397346,-1,0.1807854314946688,0.04246709057966822,0.2603131300623178,True
Malta,0.21802088569678857,12.084382826874787,0.1848448927559848,14.341383799188472,-1,10.450295554490493,0.13612472636263134,13.536877629009068,False
Myanmar,0.6695209615367418,0.464213807445639,0.1509960464242509,0.5546197931275307,-1,0.5221124013366313,0.11786005744040881,0.568820018625738,True
Mongolia,0.6196651042293935,0.041235131219432744,0.00940271043949602,0.0643844907253413,-1,0.03642699252175809,0.007954318528056222,0.03832445523084139,True
Mozambique,0.7472457596712744,0.11120944340885565,0.028751792466155127,0.15186248608417935,-1,0.11197657239309064,0.02570795461113084,0.12413932733224414,True
