,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
"Iran, Islamic Rep.",0.8761532087978416,2.924684532140379,0.2535565816514431,4.044217819390675,0.3921450367999514,5.456386358495072,0.18374353396628132,6.627142132751113,False
Iraq,0.9228966683990903,0.054235792834550614,0.027527277822370112,0.06882942404390162,0.22017206979557202,0.0684287494025297,0.03209036859278948,0.08516366272143089,True
Iceland,0.8550634389710248,5.838820592346287,0.22759409477500872,6.83979589106435,-0.7483851452106809,11.020044558951138,0.15652991018134654,11.943770110576619,False
Israel,0.9440735061672633,2.272407557012263,0.05948636078645884,2.8580443980347057,0.1374867792159754,3.013639003432703,0.050385951771950085,3.2832517769571727,False
Italy,0.8706259744362534,4.494981423150135,0.14882436270142532,5.127516145989426,-0.9183488082183509,6.25403078041712,0.09840216614702703,6.667159106158931,False
Jamaica,0.6251778749994719,2.4036187268301137,0.317951062886818,3.0365028951147086,0.5019709044435459,3.8915402530569985,0.4783435268745266,4.193352770748159,False
Jordan,0.777721022299255,0.26957282159287693,0.1254592635207647,0.3218601947752177,0.176039230446718,0.2072414749439766,0.06049987236949802,0.2125701231433065,True
Japan,0.5961549791402059,0.10277817314581836,0.03172264030768112,0.11609214937817454,-0.3323283798615926,0.08750790135326651,0.025885953880813318,0.09777593393823321,True
Kazakhstan,0.05890799120217949,0.11889303212475144,0.033299253021649176,0.1661219956272319,0.061524155284650495,0.16291484814254384,0.04595218768396474,0.21455952692484284,True
Kenya,0.5453813547092169,0.1204363004115015,0.13200648640814364,0.13918977685520365,0.590426009917266,0.15023705062112025,0.15959216377850075,0.16819495609072294,False
Kyrgyz Republic,0.6152761377111051,0.13455327665282754,0.04034222696708959,0.1551626274869963,-1,0.10418816635470365,0.027711566746301118,0.11615575575463483,True
Cambodia,0.38161395919027774,0.8309681929699247,1.8540344474261305,1.1209803440645258,0.0854021676441461,0.9725880378360869,0.23870995755255509,1.6941249296088758,False
