,Albania,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Belarus,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Costa Rica,Cuba,Cyprus,Czechia,Denmark,Algeria,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,France,United Kingdom,Georgia,Ghana,Guinea,Greece,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jordan,Japan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.",Kuwait,Lao PDR,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Niger,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,El Salvador,Slovak Republic,Slovenia,Sweden,Eswatini,Syrian Arab Republic,Togo,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,"Venezuela, RB",Vietnam,Zimbabwe
23,5.92611980438232,24.8389301300049,12.79629902603309,26.3624591827393,22.9878101348877,20.287994412003805,0.523837933835229,27.1460304260254,1.87916994094849,0.500909984111786,4.67838001251221,15.4118003845215,8.48460430001926,41.1818504333496,1.01333999633789,1.66148996353149,1.03156995773315,78.75288342689119,18.8446598052979,14.6026697158813,0.22047472653755662,2.69510429998987,1.74068999290466,1.28996002674103,5.59903001785278,10.9207801818848,20.2241096496582,15.9232597351074,2.80094003677368,17.2273006439209,28.5538597106934,-1.0,19.4309196472168,23.138240814209,16.565087445866574,0.528509974479675,33.3618202209473,27.2419891357422,21.0581092834473,27.692247992217972,1.9724921430783011,2.92351007461548,18.388729095459,2.28397989273071,12.0567102432251,8.88486003875732,8.326847244395857,14.8768997192383,4.0865797996521,5.55459022521973,20.6943302154541,9.393498557936471,22.9473209381104,34.7344589233398,24.7371196746826,19.7569999694824,29.3200798034668,1.15289998054504,20.29190384243218,0.112170003354549,23.6786994934082,13.3035697937012,1.17973005771637,3.03926992416382,4.03675985336304,1.06354999542236,20.699875761932944,3.2155499458313,23.3908004760742,4.361627805437301,5.21389007568359,3.75529003143311,14.9750499725342,25.228120803833,0.898230016231537,3.52554988861084,4.081237590924933,25.1058597564697,-1.0,2.0375765222362263,0.669000029563904,0.463860005140305,4.31898021697998,0.454210013151169,10.3641796112061,30.1975593566895,28.3690395355225,3.14951992034912,28.4327507019043,0.0265999995172024,2.8269462820839273,20.5669708251953,20.5419101715088,26.592679977417,16.3404903411865,12.11851978302,10.2760801315308,10.307219351744042,14.5118703842163,12.0648698806763,48.2811088562012,0.5634052932747573,8.2442798614502,2.69477009773254,13.1246204376221,5.775238849585612,17.9052600860596,32.0274391174316,3.091606798622835,16.1450290679932,1.59553003311157,21.3805999755859,19.71469726852751,3.89939999580383,5.10549020767212,6.29308986663818,0.264789998531342,1.0120756399478559,44.1464881896973,24.0971298217773,57.5830307006836,16.374646334500962,20.9658508300781,0.031340378186580864,1.34872996807098
24,6.55998992919922,28.6764698028564,13.979886872524979,27.004810333252,23.9428005218506,20.445146678049404,0.570699989795685,28.1913604736328,1.94499003887177,0.539619982242584,5.04443979263306,15.9854001998901,9.620403311117574,42.5710411071777,2.88689994812012,1.87738001346588,1.11067998409271,78.42209724120097,19.430139541626,15.340160369873,2.01842999458313,2.43518996238709,1.93816995620728,1.47204005718231,5.69785022735596,11.4685802459717,20.6334991455078,16.9408206939697,3.40538001060486,16.6573600769043,28.761079788208,-1.0,20.0450496673584,24.8153896331787,18.410566890629227,0.510140001773834,31.4531707763672,31.794330397136996,21.072509765625,28.398111074721008,2.3174713529345983,2.67790007591248,19.8195991516113,2.29948997497559,12.7921304702759,8.90931034088135,10.012526578457447,15.5382604598999,5.36472988128662,5.85675001144409,20.8507499694824,10.70602058056459,23.5113697052002,35.1679306030273,24.8430099487305,21.5014896392822,29.1683502197266,1.20679998397827,21.086733544001508,0.195270001888275,27.7324695587158,13.7717399597168,1.39462995529175,2.95240998268127,4.12473011016846,0.998619973659515,22.530099394219306,3.34684991836548,23.2426605224609,6.695052370343838,5.91266012191772,3.82070994377136,15.3578300476074,24.0428295135498,1.0843700170517,4.77056980133057,4.6949200630188,24.8153305053711,0.08379488378993694,2.1297451543856463,0.742829978466034,0.468569993972778,4.81375980377197,0.501320004463196,9.0946102142334,30.4003791809082,29.1645603179932,3.54591989517212,32.164379119873,0.0805400013923645,2.9917100849661287,23.4955406188965,21.2238006591797,29.0076007843018,16.6236190795898,12.3747100830078,9.69250011444092,11.404617422381023,15.0608396530151,12.1951303482056,49.8300590515137,0.348549991846085,8.2783899307251,2.30048990249634,14.2866497039795,7.216313512454491,18.6313591003418,32.2679481506348,5.01858997344971,16.2675800323486,1.60679996013641,22.1475105285645,19.842074659935523,3.77612996101379,5.13156986236572,7.32798004150391,0.269140005111694,1.1202570122637665,45.4611701965332,21.68654732384604,58.4033813476563,16.20094239773668,22.0311508178711,0.7985257244793154,1.5075900554657
25,7.02590990066528,35.4959487915039,15.163474719016868,27.9107303619385,25.5248603820801,20.602298944095008,0.589890003204346,30.889139175415,2.01415991783142,0.593140006065369,5.11442995071411,17.0292301177979,12.1614999771118,44.4087982177734,1.6116906727605773,2.05344009399414,1.12360000610352,78.09131105551077,21.0967407226563,15.982569694519,2.43659996986389,2.43483996391296,2.13187003135681,1.44230997562408,5.73856019973755,11.756890296936,21.9172191619873,18.185359954834,3.96423006057739,16.3251705169678,28.8221893310547,-1.0,18.7480907440186,26.1563301086426,20.256046335391886,0.7285630540256713,31.9231796264648,28.8465995788574,20.9983196258545,29.103974157224044,2.6624505627908963,2.27283000946045,22.2579307556152,2.46003007888794,18.737627135599965,8.78761005401611,11.698205912519029,16.045129776001,6.14904022216797,5.82862997055054,21.8505096435547,12.018542603192707,20.9021701812744,34.701936743142646,25.794059753418,19.566089630127,28.6973304748535,1.25811994075775,21.881563245570835,0.273059993982315,30.9417591094971,15.3300695419312,1.45735001564026,2.52887010574341,3.66968989372253,1.25637996196747,24.360323026505675,2.87488007545471,23.2456607818604,9.028476935250374,6.052949540638272,4.09497022628784,13.559166221755685,22.8374404907227,1.10093998908997,5.21944999694824,4.79913997650146,23.7591800689697,0.12432000041008,1.66956996917725,1.06528997421265,0.474420011043549,5.72239017486572,0.558309972286224,8.16796016693115,30.7390995025635,29.8012199401855,3.38990998268127,32.2518005371094,0.315979987382889,3.15647388784833,24.2942695617676,22.0539894104004,27.7620906829834,16.7670001983643,13.8669300079346,9.1064395904541,12.502015493018,16.7844009399414,11.7357597351074,52.018310546875,0.378939986228943,9.23425960540771,2.35443997383118,15.7081604003906,8.657388175323362,18.7677097320557,31.1381797790527,4.59731006622314,17.1604804992676,2.451401246104443,20.6908302307129,19.969452051343538,4.45905017852783,5.46286010742188,8.94268035888672,0.265309989452362,0.786610007286072,47.1078910827637,22.871982156575164,58.259708404541,16.02723846097239,21.7305507659912,1.5657110707720499,1.73072004318237
26,7.22121000289917,37.424991607666,17.5995998382568,29.5150508880615,26.7045402526855,23.8773193359375,0.643959999084473,31.6775608062744,2.41410994529724,0.611819982528687,4.98485994338989,18.7006607055664,12.7171497344971,45.5838584899902,2.92058992385864,2.39966988563538,1.14798998832703,70.5915298461914,21.6496105194092,17.3016204833984,2.97222995758057,3.2498992337710497,2.9073988394856016,1.4815000295639,5.65410995483398,12.4849796295166,23.039400100708,20.0744495391846,4.83478021621704,16.1509399414063,29.0952396392822,-1.0,18.594310760498,28.5632705688477,22.0134296417236,0.810140013694763,34.0682487487793,29.3897094726563,21.5178909301758,29.80983723972708,3.0074297726471926,1.83064997196198,23.8063507080078,2.47711992263794,20.29606023391827,8.486199622305264,16.2521190643311,16.1070098876953,6.40030002593994,5.98726987838745,22.8546104431152,13.33106462582083,21.3282794952393,35.4595718383789,25.6077098846436,18.5941905975342,27.6512794494629,2.1568871809799712,27.4362602233887,0.296590000391006,33.4263305664063,16.2370491027832,1.46641004085541,4.781810023880951,3.75457000732422,1.2878600358963,31.5624008178711,2.60261011123657,22.9713001251221,11.361901500156904,7.7140998840332,4.02788019180298,15.7746801376343,21.8618602752686,0.984799981117249,5.72805023193359,4.44386005401611,23.4845504760742,0.3868424678926483,2.59505009651184,0.993600010871887,0.466890007257462,6.73037004470825,0.5927342723096214,7.41934013366699,31.8672904968262,29.6212596893311,4.76155996322632,34.9300918579102,0.826240003108978,2.99351000785828,26.6965999603271,25.3953399658203,24.6490497589111,17.3534908294678,12.8681001663208,8.76667976379395,13.599413563654977,18.52467918396,10.8937902450562,53.9052391052246,0.392989993095398,9.81013965606689,2.49727988243103,16.1975994110107,10.098462838192233,20.0102806091309,30.3524398803711,4.13022994995117,17.4603290557861,2.7332761100326532,19.2350101470947,21.0582809448242,5.43132019042969,5.70242023468018,9.87182998657227,0.262910008430481,0.828509986400604,47.8559989929199,24.057416989304286,59.4338684082031,15.2273101806641,24.6338806152344,1.9286299943924,2.08362007141113
27,7.32686996459961,39.2206497192383,17.530650412000654,29.6845893859863,27.8172702789307,20.91660347618621,0.626190006732941,32.9966087341309,2.29046988487244,0.638949990272522,4.32374000549316,20.7540302276611,9.54413032531738,46.6973304748535,4.34162998199463,2.64737010002136,1.04795002937317,77.42973868413036,22.6845302581787,18.097900390625,3.11257004737854,2.72353005409241,2.40060997009277,1.61427998542786,5.61604022979736,12.9714403152466,25.0228099822998,22.165319442749,5.42948007583618,16.455530166626,29.6131706237793,9.04504013061523,18.6545791625977,29.8770809173584,23.947005224917206,0.865220010280609,36.0420608520508,29.793550491333,22.543420791626,30.51570032223012,3.3524089825034906,1.36542999744415,25.4702701568604,5.2320064335484995,21.854493332236565,8.36888980865479,15.0695645806422,15.67982006073,7.59432983398438,6.33130979537964,24.2524509429932,14.643586648448945,21.5887908935547,35.8256607055664,24.8379192352295,19.9527492523193,28.0997695922852,1.43764996528625,23.47122264870949,1.3655207487489065,34.6076889038086,15.395299911499,2.411903101467349,2.61117005348206,6.0672635949469225,1.50511002540588,28.020770291078406,2.43894004821777,23.2367000579834,13.695326065063433,8.11192989349365,3.58471989631653,15.5330400466919,20.3505191802979,0.800050020217896,5.81553983688354,6.23175001144409,22.6734790802002,0.208340004086494,3.00534009933472,1.40669000148773,0.472519993782043,7.35171985626221,0.577639997005463,7.30320978164673,31.4963302612305,32.0446281433105,4.95112991333008,36.497428894043,1.70318996906281,2.95965003967285,23.3873996734619,26.5490894317627,23.3799591064453,17.6667404174805,16.2912406921387,8.2536096572876,14.696811634291954,17.9509792327881,9.90950965881348,55.6832695007324,0.389239996671677,9.27600955963135,3.402232860273954,14.395996312836772,11.539537501061112,20.8089904785156,29.8055400848389,3.87075996398926,17.2398891448975,2.09888005256653,18.72959007730053,20.224206834159563,5.7303900718689,5.47114992141724,10.3845796585083,0.309850007295609,0.907280027866364,45.37168701227787,25.24285182203341,62.0951614379883,15.679830587443824,23.4968299865723,3.1000817633575224,3.3402099648919057
28,7.73795986175537,38.94311844265421,18.7987098693848,31.4995708465576,29.3702602386475,25.2077198028564,0.740760028362274,34.0087509155273,2.22248005867004,0.678569972515106,3.71819996833801,22.5471496582031,13.2931299209595,47.6434783935547,4.057631903548863,5.480158516952411,1.16442000865936,77.09895249844014,23.3827095031738,18.9520206451416,3.08206009864807,3.6197625229585038,2.57117009162903,1.81274998188019,5.9262900352478,13.6779499053955,25.0734596252441,22.9069900512695,6.7549901008606,16.4865798950195,30.5911502838135,8.86452007293701,18.2116298675537,31.7562007904053,22.1038303375244,0.80716997385025,38.0920486450195,30.7785701751709,23.3134994506836,31.221563404733157,3.6973881923597887,1.16156005859375,23.9885501861572,4.13311004638672,23.41292643055486,9.2932596206665,16.755243914703783,15.2880802154541,6.86755990982056,5.53362989425659,25.5481700897217,15.956108671077061,21.77419090271,34.324878692627,26.4842090606689,17.6592407226563,28.8360290527344,2.5199699387104606,27.772439956665,1.6690581455905598,35.1526718139648,14.9987697601318,1.35993003845215,2.74582004547119,6.509636909708004,1.59834003448486,29.85099392336477,5.598369635626911,24.0059509277344,28.1184597015381,8.87226963043213,3.59451007843018,16.2346305847168,19.434549331665,1.384087134541704,5.9527702331543,5.28021001815796,22.2159194946289,0.6898900519953601,2.94406008720398,1.85557997226715,0.452479988336563,7.38079977035522,0.7290014186227005,9.815404022499115,32.7530288696289,32.2854804992676,5.53166007995605,40.0854415893555,2.53516006469727,3.35135006904602,21.2515602111816,28.1803493499756,24.6532402038574,18.2635707855225,25.66437825053415,8.13302993774414,15.794209704928932,17.643949508667,9.04006958007813,56.1702995300293,0.419039994478226,13.803022973244044,3.6506602369317296,16.3506603240967,12.980612163929983,20.6836490631104,29.9659595489502,4.63901996612549,18.7510204315186,2.30674004554749,15.1333703994751,21.3621101379395,5.73683023452759,5.76599979400635,10.7451400756836,0.7186411642299633,0.990499973297119,49.1297988891602,26.428286654762537,64.8080825805664,16.2416305541992,24.4591693878174,3.867267109650257,3.509934739828471
29,8.14828014373779,40.54871411554281,20.4358997344971,32.6539611816406,30.587589263916,24.4816398620605,0.74124002456665,35.5562782287598,2.3640398979187,0.754429996013641,3.67474007606506,25.0105495452881,15.299398366609136,48.2001304626465,4.8729456471449595,6.061485067261753,1.28341996669769,83.0890426635742,24.002010345459,28.15483219803864,2.99196004867554,3.8046941675522303,2.56015992164612,2.04731011390686,4.89490985870361,14.2334299087524,26.75172996521,21.9849491119385,7.93435001373291,16.3048305511475,31.8548793792725,3.9960690169367226,15.5887403488159,33.7125205993652,22.9156608581543,0.827009975910187,40.9791603088379,34.3020210266113,24.4003391265869,31.927426487236193,4.042367402216085,1.1866500377655,23.5312099456787,5.834698602323546,24.971359528873165,9.22850036621094,18.440923248765372,14.8330402374268,7.93493986129761,5.74981021881104,26.7843494415283,17.268630693705184,23.404260635376,33.9018592834473,28.0650196075439,19.6072006225586,29.1003894805908,1.48223996162415,27.2420902252197,0.629450023174286,35.4794502258301,14.5388097763062,3.2187857277421603,5.932524250967095,6.952010224469085,1.54251003265381,32.411319732666,6.016411821465887,24.6623706817627,29.4128608703613,9.54889011383057,3.54896998405457,15.7984304428101,18.1484394073486,0.64385998249054,6.99114990234375,5.1778302192688,20.1560192108154,0.8414138440467154,3.07973003387451,1.90034997463226,0.466930001974106,6.60439014434814,0.606119990348816,10.134806545877398,33.3019905090332,34.2455101013184,5.78907012939453,42.8060684204102,3.26413989067078,3.8155290993771347,20.4459590911865,29.4051494598389,26.1359596252441,19.7502708435059,27.192342635694025,7.99953985214233,16.89160777556591,18.8321399688721,8.52690029144287,55.8120498657227,0.471740007400513,8.75006008148193,3.899087613589506,16.857629776001,14.421686826798854,20.6594009399414,30.1891403198242,3.8674617990174167,17.8426990509033,2.34123992919922,20.8412945602255,21.4714393615723,6.64593982696533,7.07202005386353,11.6814298629761,0.250829994678497,0.996649980545044,48.8272895812988,29.6327304840088,67.5728225708008,16.5791606903076,25.8466796875,2.66423010826111,5.53189992904663
30,8.36635971069336,42.15430978843141,23.2048206329346,35.3595504760742,32.5364418029785,24.1989097595215,0.702390015125275,37.6836700439453,2.15538001060486,0.756060004234314,4.20896005630493,26.1553707122803,16.43519737770745,49.5108299255371,5.688259390741052,6.642811617571095,1.42908000946045,90.5283508300781,25.6050090789795,29.890069616293047,2.97255992889404,3.989625812145957,2.91887998580933,2.15049004554749,4.80438995361328,14.6540098190308,27.0199604034424,21.2832508087158,9.027099609375,16.1529998779297,34.0951309204102,10.293140411377,14.4298696517944,35.558219909668,24.7543392181396,0.850449979305267,44.4606285095215,36.8910217285156,26.4823894500732,32.63328956973923,4.387346612072383,1.08773005008698,24.1870002746582,5.46303987503052,26.529792627191462,8.80768966674805,21.3502197265625,14.6855096817017,8.37944030761719,5.94715023040771,27.5525703430176,18.5811527163333,25.5952701568604,34.0324897766113,29.5391807556152,19.4762992858887,29.358419418335,2.883052696440951,26.7846908569336,0.658580005168915,36.5321807861328,12.0056896209717,1.12987005710602,6.31609565999581,7.394383539230166,1.26593995094299,33.2466506958008,6.434454007304861,25.5198802947998,32.9179992675781,10.3583002090454,3.44660997390747,15.424880027771,16.6416206359863,0.660700023174286,10.3979501724243,5.04537010192871,18.1973495483398,0.9929376360980715,2.99688005447388,3.04114007949829,0.547559976577759,7.17710018157959,0.714479982852936,7.68654012680054,35.6397895812988,38.3601112365723,5.17164993286133,39.3384284973145,4.12444019317627,3.08106994628906,20.9899005889893,29.7334308624268,24.5899105072021,20.1675090789795,19.9652690887451,8.34741973876953,17.989005846202886,20.1891307830811,8.40791034698486,55.0019416809082,0.590780019760132,9.54123973846436,4.147514990247282,16.0388698577881,15.862761489667726,22.7725105285645,30.6778602600098,4.24458980560303,18.051830291748,2.37125992774963,15.8597202301025,22.4965991973877,6.061415682257093,8.03808975219727,13.1475896835327,0.8942524495864803,1.14331996440887,48.6885681152344,29.9012508392334,71.251220703125,17.4701995849609,27.0517292022705,2.76364994049072,4.79636001586914
31,8.85533046722412,38.1191101074219,25.3567008972168,38.3134689331055,34.6942901611328,24.7592792510986,0.787310004234314,39.1077308654785,2.4603099822998,0.700980007648468,6.479562044578294,30.9803199768066,17.2294406890869,48.2017784118652,6.503573134337149,4.3363299369812,1.54084002971649,95.5493392944336,26.8572998046875,21.1590805053711,2.89145994186401,4.1745574567396835,3.22106003761292,2.50273990631104,4.71372985839844,15.3453702926636,29.0821094512939,21.2256107330322,10.1245098114014,16.0577201843262,36.4591484069824,11.0127000808716,12.178689956665,37.0393600463867,24.3597297668457,0.827970027923584,48.8824615478516,39.4566383361816,29.182149887085,36.1891288757324,0.922569990158081,0.957669973373413,35.1113586425781,6.437390771098593,28.088225725509766,8.82081985473633,22.4433193206787,14.5175399780273,8.61680030822754,6.02975988388062,28.3359794616699,19.893674738961423,24.9189205169678,35.6121711730957,31.7643795013428,21.2078495025635,29.425479888916,3.064594075306196,25.6968593597412,0.775569975376129,37.597770690918,20.46824345757886,4.025668354016972,6.699667069024525,7.836756853991247,1.26735997200012,32.0987586975098,4.79001998901367,25.6294002532959,27.6484794616699,10.3451404571533,3.22216010093689,14.951189994812,15.2662296295166,0.639310002326965,12.690990447998,6.5684620722476685,15.8630199432373,1.1444614281494268,2.67486000061035,3.5385799407959,0.559059977531433,7.88395023345947,0.9334021380923196,7.59752988815308,39.9563293457031,42.3184700012207,5.89812994003296,44.5225410461426,4.47326993942261,4.1450567051415375,22.6497402191162,31.3666496276855,27.1607894897461,21.4650402069092,23.3492794036865,13.041962314375215,19.086403916839863,20.0228500366211,9.62207984924316,52.4596786499023,1.9236146312956195,10.3849201202393,4.395942366905058,17.307430267334,17.303836152536604,22.4340991973877,31.9815807342529,4.07183980941772,17.888729095459,2.6227400302887,22.95299904315047,22.5781402587891,6.61513996124268,8.68947982788086,14.0420503616333,0.332060009241104,1.33978998661041,46.9039306640625,29.9967403411865,73.1438980102539,17.4950504302979,27.8723697662354,1.89102005958557,4.94635009765625
32,9.28732013702393,45.365501134208614,25.3421192169189,39.7008399963379,37.610710144043,25.2391700744629,0.851719975471497,43.09492624372155,2.31565999984741,0.930050015449524,6.833094092582664,30.3795890808105,16.9524898529053,44.272159576416,5.31190013885498,7.8054647181897785,1.43027997016907,97.6102066040039,28.1334991455078,24.0111198425293,2.80566000938416,2.8456699848175,4.73286583462548,3.0697693082628246,5.13013982772827,15.9850597381592,31.5262699127197,19.6763000488281,9.24711990356445,14.572380065918,38.6326713562012,11.1453800201416,21.462507362227928,39.2705116271973,24.5222396850586,2.1735744718254733,52.9372711181641,42.792121887207,33.2307014465332,34.045015734745306,1.0587500333786,0.912609994411469,33.548038482666,6.738736855486116,18.1327991485596,9.13428974151611,21.8589305877686,14.9134302139282,9.43188953399658,9.63759339729677,31.0559692382813,21.20619676158954,29.600269317627,41.83446423860197,33.8049697875977,20.476749420166,29.5826892852783,3.246135454171441,24.9656600952148,0.983410000801086,39.1886405944824,11.8724098205566,4.429109667154378,7.083238478053239,8.279130168752328,2.15749001502991,28.6760692596436,5.22104978561401,25.8279304504395,27.1864604949951,10.1900396347046,2.8954436129938985,18.04113434541249,16.0221900939941,0.810230016708374,14.3175096511841,4.36610984802246,14.147629737854,0.383720010519028,2.85868000984192,11.74214114095156,0.560419976711273,8.91353988647461,0.699880003929138,8.31707954406738,42.3089408874512,45.9864082336426,5.36398983001709,50.4835510253906,5.07577991485596,2.13737988471985,24.21217918396,31.0236492156982,25.8249092102051,21.1940898895264,23.5641899108887,13.53162645471792,20.18380198747684,18.8812007904053,10.8190603256226,49.760871887207,2.0936407985482277,11.3507204055786,3.22357988357544,16.988502678781266,18.744910815405476,26.0623397827148,34.5430183410645,3.66739988327026,16.9596691131592,2.91093993186951,24.00885128461296,22.2862491607666,6.75921010971069,9.5060396194458,14.8401203155518,0.342480003833771,1.31603002548218,45.4364318847656,27.0813007354736,77.7397384643555,16.8982105255127,27.6197700500488,1.53302001953125,5.70801019668579
33,11.1776103973389,46.97109680709722,23.0276393890381,65.5642166137695,39.7693786621094,22.2258796691895,0.959410011768341,44.8516883850098,2.09526991844177,1.08194005489349,7.186626140587034,31.8333702087402,17.5538196563721,43.669059753418,5.41809988021851,5.03866004943848,1.522081440275811,88.2205200195313,29.22532081604,26.1857204437256,2.88968992233276,3.41767001152039,5.037110333815461,3.22289626603023,5.6718602180481,16.1512298583984,30.635304299630835,17.6105308532715,14.0725803375244,14.3875503540039,42.7172813415527,10.9882898330688,21.997833729970647,41.1798515319824,23.5307693481445,2.380004674368302,59.362720489502,45.7171897888184,37.9856185913086,34.75087881724834,1.25522994995117,1.26923000812531,36.7859916687012,7.040082939873639,19.2318496704102,8.91335010528564,24.443489074707,16.0727996826172,9.39566040039063,10.178232814383689,32.7950897216797,22.518718784217654,27.334939956665,38.7925987243652,35.9851608276367,20.0634708404541,38.92577294485794,3.4276768330366862,23.1910800933838,1.19342005252838,42.9551887512207,13.2980098724365,1.33597004413605,6.13627004623413,8.721503483513409,2.26321005821228,26.3113193511963,4.88459014892578,24.2594509124756,26.4765892028809,10.7074604034424,3.60484004020691,14.3523597717285,16.1620998382568,0.93325001001358,18.0711708068848,5.36905002593994,12.2605800628662,0.417939990758896,3.57072997093201,5.33846998214722,0.564880013465881,9.21520042419434,1.0696692844053988,11.412416639390536,44.7562217712402,50.1710014343262,5.1246600151062,56.4702796936035,5.16761016845703,4.47458431090594,25.9139709472656,27.814510345459,26.223616700921184,23.5909996032715,30.1388301849365,10.5587596893311,21.281200058113818,20.1968898773193,12.0694198608398,46.3932914733887,2.263666965800836,13.7163896560669,4.89279712022061,18.5674896240234,15.833399772644,27.1160202026367,37.3939399719238,4.90709018707275,16.8644695281982,2.47337007522583,19.1983699798584,21.7082901000977,7.28390979766846,10.8104496002197,16.5583190917969,0.386629998683929,1.43657994270325,42.5627098083496,32.355460818408154,79.3760223388672,14.637606966858112,35.33108965684467,1.9307199716568,4.358558614511297
34,10.6335802078247,37.0013313293457,19.1243095397949,66.9792175292969,42.2645988464355,19.3549995422363,1.5987409773442063,47.9145088195801,2.14401006698608,1.05425000190735,7.540158188591402,33.5851707458496,16.7697105407715,41.6853904724121,5.61862993240356,5.4764199256897,1.5809773508566667,90.0974502563477,30.464750289917,26.9255599975586,3.61140990257263,4.29367017745972,5.34135483300544,3.376023223797635,5.749457242237647,16.7001991271973,31.576672912110492,16.14381980896,15.0281295776367,19.3990802764893,44.6551513671875,10.4694900512695,22.533160097713367,44.0414199829102,24.4036502838135,0.622789978981018,63.998950958252,49.5357398986816,42.8153114318848,35.45674189975138,1.2780100107193,1.19622004032135,38.3849601745605,9.48917961120605,21.4683399200439,9.81130027770996,26.0547904968262,19.3295097351074,10.536319732666,10.718872231470607,35.185619354248,23.831240806845777,33.9881591796875,43.87232923730463,40.0616607666016,18.4150390625,37.9864196777344,3.6092182119019314,22.0752391815186,1.34969997406006,44.5597991943359,16.7983703613281,1.32980000972748,7.850381296110669,4.75945997238159,2.3960599899292,25.8479595184326,7.0386700630188,22.4083690643311,23.971019744873,10.9808902740479,2.93796992301941,14.8462200164795,17.1993007659912,2.1814336663413716,19.6068801879883,5.11941003799438,12.8396196365356,0.468149989843369,3.55513000488281,4.9808201789856,0.592779994010925,10.1439504623413,1.1378028575619383,11.731819162768819,48.5688591003418,54.1236991882324,4.74376010894775,59.356201171875,5.41528987884521,4.639348113788142,25.5547103881836,26.7497901916504,26.550705148055577,27.337760925293,33.4330787658691,14.510954735403327,22.378598128750795,20.1485595703125,13.02357006073,44.464111328125,2.4336931330534433,14.5134201049805,5.141224496878385,20.5378608703613,16.9000091552734,29.4221801757813,39.7879486083984,4.514007632679569,15.3039302825928,2.50977993011475,26.12055576753793,21.0504703521729,6.824232328410935,11.6524095535278,20.098690032959,0.416559994220734,1.59492003917694,40.3630905151367,33.54089565113728,79.0566635131836,14.463903030093828,36.66071856194587,2.18706011772156,4.5282833894478625
35,10.2028198242188,50.18228815287442,19.0821399688721,70.6885681152344,44.9769515991211,18.3825702667236,1.6964594358450222,53.4343681335449,2.14354991912842,1.09777998924255,7.893690236595772,36.4021911621094,16.5609302520752,40.7127494812012,9.764828108721531,5.20504999160767,1.639873261437522,90.5423965454102,31.3386993408203,27.4359893798828,4.39014005661011,4.28321981430054,5.6455993321954185,2.51231002807617,5.911078054363479,16.6697406768799,32.518041524590146,13.5776700973511,17.0165691375732,20.5796508789063,45.4468307495117,10.1542501449585,23.068486465456086,45.7290000915527,25.4499206542969,0.675719976425171,67.400260925293,50.3770294189453,48.2575912475586,43.4928092956543,6.11224266135387,1.32456994056702,35.9555816650391,8.85943984985352,34.32195811878296,9.7253303527832,26.2351093292236,22.1563205718994,11.3338003158569,5.53655004501343,35.9725914001465,15.6710901260376,35.4758110046387,40.3221588134766,41.478889465332,17.9945201873779,39.1105918884277,3.7907595907671765,21.1380100250244,1.31497001647949,48.3263397216797,21.16748046875,1.66568994522095,8.233952705139384,9.606250113035571,2.33132004737854,26.2973709106445,7.38089990615845,22.766149520874,32.3627225843157,11.57483959198,2.37151002883911,15.4453897476196,18.6004104614258,0.948260009288788,21.4880599975586,5.26892995834351,14.3577604293823,0.490640014410019,3.50071001052856,5.62135982513428,0.588769972324371,10.9744396209717,1.2059364307184783,10.7031497955322,47.4651985168457,54.1479606628418,4.32792997360229,58.2599105834961,6.3487401008606,4.804111916670343,27.9462604522705,27.2361793518066,27.3166408538818,31.1789798736572,36.2897796630859,9.35455989837646,23.475996199387772,21.6855392456055,13.3884801864624,43.1327018737793,2.6037193003060515,16.7804698944092,5.389651873536161,21.9230499267578,18.5509490966797,30.3988094329834,42.3987808227539,4.643316799411998,14.6451196670532,2.91372990608215,19.8354301452637,20.8753108978271,7.014936489949396,12.224570274353,20.2806301116943,0.49074000120163,1.69490003585815,42.2639389038086,34.726330483866406,79.1659774780273,14.290199093329543,37.99034746704706,2.79578995704651,4.6980081643844285
